t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,R2,v2,Eb,bubble_Tavg,c_sound,betadelta_converged
0.2112086037362018,1.0346797429844854,-0.036865601038466506,0.9978,453.82174495735734,3.8245643481632645,691781.7579895847,691781.7579895847,-2.8451333363304837e-16,691781.7579895847,406027.066520208,0.41307,-0.0006832779926653893,1,2.2859825507510445,6.077000515143247,34014.79348946152,1728317.7097057977,202.0741724967588,True
0.2237680358937497,0.9274472415493793,-0.12027829498040993,0.8072,427.6773166655953,4.787197205445959,693296.828853008,693296.828853008,-3.7727865727574074e-15,693296.828853008,396427.5613210929,0.4282,-0.0009367397930458057,1,2.3612954525397325,5.921774244216435,35329.135223175006,1722808.8247662103,201.75186721712268,True
0.2395794241945916,0.9274472415493793,-0.12027829498040993,0.8072,401.64604856352275,4.753616110747663,695160.1659129919,695160.1659129919,-8.70378897342887e-15,695160.1659129919,402454.4975624076,0.42106,-7.836694150360444e-05,1,2.4534408041255285,5.7416404267303465,37217.29986492472,1704184.539812961,200.6583928661196,True
0.2594847827222665,0.9274472415493793,-0.12027829498040993,0.8072,373.25321285609243,4.714857758376989,697436.730192515,697436.730192515,-1.3594355905243246e-14,697436.730192515,409315.18848692195,0.41311,0.0016338269786526738,0,2.5656143409736747,5.539319745209334,39551.43059461739,1683400.8349440626,199.43105564052996,True
0.2752961710231084,0.9274472415493793,-0.12027829498040993,0.8072,353.4790282030147,4.67666032280905,699190.525702743,699190.525702743,-1.4591040577879646e-14,699190.525702743,414226.1558747108,0.40756,-0.0003973936279074374,1,2.651966415357502,5.389096485781745,41367.48912526182,1668424.7925861834,198.54197438108287,True
0.29520152955078327,0.8392929372809879,-0.1665444860110885,0.6727,331.5102395561497,5.312882153036866,701330.3738548991,701330.3738548991,-9.707142103104345e-15,701330.3738548991,412359.23565209325,0.41203,0.0011096815195625633,0,2.7574663302621714,5.218591539096373,43614.09964154428,1660626.2232257356,198.07741735493477,True
0.31101291785162516,0.8392929372809879,-0.1665444860110885,0.6727,317.3937208742096,5.286751164866823,702976.5163941475,702976.5163941475,8.89812158731645e-16,702976.5163941475,418583.01505011413,0.40456,-0.0006311543511676772,1,2.8389413910115295,5.091469915550121,45569.71951023627,1650408.7421499677,197.46711296116342,True
0.33091827637930005,0.8392929372809879,-0.1665444860110885,0.6727,301.4003355092559,5.259472802646419,704985.8957855656,704985.8957855656,2.2451883612882922e-14,704985.8957855656,425866.2558333429,0.39592,0.0034729935436111988,0,2.938797678618432,4.947264055943943,48003.44005315703,1638736.1194039732,196.76757440909213,True
0.3559776380606637,1.0256120828915494,-0.014398353660436767,1.0112,283.62289322803537,3.516452656492784,707443.0138734442,707443.0138734442,4.840033983527002e-14,707443.0138734442,455297.1999080165,0.35642,0.0005960935578599203,0,3.0606582170423504,4.785861691746412,51029.05916966954,1605934.9429095946,194.78835631542506,True
0.37588299658833857,0.8996014834061143,-0.05728789041270182,0.8423,268.3384685055578,4.322441568275515,709362.6100184929,709362.6100184929,5.4358949444615475e-14,709362.6100184929,444610.29125050094,0.37323,0.0006213421817364275,0,3.1546984967955995,4.666919685661291,52867.49960720423,1602631.740928838,194.5879258780783,True
0.4009423582697022,0.8996014834061143,-0.05728789041270182,0.8423,253.32476493510697,4.281233912147176,711773.346121574,711773.346121574,2.47923890993611e-14,711773.346121574,449953.6793385959,0.36784,0.0005264348380627738,0,3.2698429447208297,4.528375135016727,55577.30261372893,1589850.9784042384,193.81046708631706,True
0.4324902254937119,0.8996014834061143,-0.05728789041270182,0.8423,236.79393034658858,4.235364993156863,714851.8991677273,714851.8991677273,-9.072197208463599e-14,714851.8991677273,456250.72349771624,0.36175,0.0028491435928303228,0,3.4101245124348414,4.372185943137518,58928.843244110685,1575164.486528816,192.9132132141964,True
0.45754958717507554,0.7662719355566802,-0.16014902873905454,0.6061,225.1827036083494,5.349012621092257,717334.9682532175,717334.9682532175,-1.848376638031074e-13,717334.9682532175,447926.44122958864,0.37557,0.0014740464308204905,0,3.518184340242782,4.256144214552688,61537.874512223076,1576242.970355989,192.9792438357259,True
